frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,profit_margin
1.0,316.0,472.0,1879.594,2.4463231440563504e-10,0.9999999997553677,0.05549164168281642,0.09493670886075949,0.03944506717794306,25363.930996968684,36159.464279711814,1807.9732139855907
1.0,303.0,470.0,3836.5158,2.6557889221123787e-10,0.9999999997344211,0.0555612058463933,0.09900990099009901,0.043448695143705716,51760.43451838989,73926.82186951215,3696.3410934756075
1.0,302.0,463.0,7889.5232,2.548785626999006e-10,0.9999999997451214,0.05580605996210507,0.09933774834437085,0.04353168838226579,106430.5925729663,152995.15258569643,7649.757629284822
1.0,306.0,461.0,1879.594,2.437960944234874e-10,0.9999999997562039,0.0558764151682165,0.09803921568627451,0.042162800518058006,25363.930996968684,36528.60753229671,1826.4303766148355
1.0,88.0,217.0,231.9507,2.1630497393232417e-10,0.999999999783695,0.06603266928293235,0.34090909090909094,0.2748764216261586,3139.2196311409602,5844.524864693938,292.22624323469694
1.0,308.0,464.0,3836.5158,2.453823810810718e-10,0.9999999997546176,0.05577094875741007,0.09740259740259741,0.041631648645187334,51760.43451838989,74337.33408032294,3716.866704016147
1.0,285.0,460.0,3878.5058,2.8214031111417626e-10,0.9999999997178597,0.05591165933386351,0.10526315789473685,0.04935149856087334,52326.82873141591,75430.01803593691,3771.500901796846
1.0,323.0,464.0,3836.5158,2.178415225984054e-10,0.9999999997821585,0.05577094875894604,0.09287925696594428,0.03710830820699824,51760.43451838989,74337.33410269479,3716.8667051347397
1.0,326.0,473.0,5885.6831999999995,2.2797053134127054e-10,0.9999999997720295,0.05545692488269502,0.09202453987730061,0.03656761499460559,79401.21939292167,113092.49821735255,5654.6249108676275
1.0,319.0,471.0,7754.7132,2.373119478704666e-10,0.999999999762688,0.05552640197788896,0.09404388714733541,0.038517485169446454,104612.16904693538,149274.90278697386,7463.745139348694
1.0,883.0,925.0,7839.9087,5.095368571517156e-11,0.9999999999490463,0.0432317873667399,0.03397508493771235,-0.009256702429027555,105761.35309494345,106467.74203366094,5323.387101683047
2.0,884.0,924.0,5123.8299,4.894085137152615e-11,0.9999999999510591,0.05789124974504598,0.06787330316742082,0.009982053422374841,9541.101464536852,14406.251754102625,720.3125877051313
2.0,853.0,911.0,4729.1735499999995,7.267142443367902e-11,0.9999999999273286,0.05826081514327975,0.07033997655334115,0.0120791614100614,8806.266246962226,13409.876132966707,670.4938066483354
1.0,552.0,764.0,2081.7207,3.174958074225742e-10,0.9999999996825042,0.04691564741627094,0.05434782608695652,0.007432178670685581,28090.37522602436,31575.88285402479,1578.7941427012395
2.0,844.0,903.0,2126.9427,7.417155778455253e-11,0.9999999999258284,0.058490594520990744,0.07109004739336494,0.012599452872374198,3961.010690224939,6063.445445552481,303.1722722776241
1.0,286.0,349.0,82.411,9.231904130047042e-11,0.999999999907681,0.060120935645216936,0.1048951048951049,0.04477416924988796,1122.110302785443,1803.502797467377,90.17513987336885
1.0,580.0,784.0,2550.1192,3.00830249599926e-10,0.9999999996991698,0.04642423199634733,0.05172413793103448,0.005299905934687155,34408.5033467691,38125.63358755093,1906.2816793775467
1.0,597.0,790.0,1325.9558,2.8083468883721707e-10,0.9999999997191653,0.04627880853144115,0.05025125628140704,0.003972447749965885,17896.02262378111,19744.729663417227,987.2364831708614
2.0,841.0,899.0,8850.6743,7.291145465160298e-11,0.9999999999270885,0.058606165236561904,0.0713436385255648,0.012737473289002897,16480.344974848493,25294.407879023074,1264.7203939511537
1.0,189.0,296.0,88.3558,1.6878387576468867e-10,0.9999999998312161,0.06236266194735947,0.15873015873015872,0.09636749678279925,1202.2984503824216,2044.6209335533208,102.23104667766604
2.0,847.0,902.0,4659.00605,6.884715020305521e-11,0.9999999999311528,0.058519444447063904,0.07083825265643447,0.012318808209370563,8675.617012180706,13289.227575149713,664.4613787574857
2.0,864.0,903.0,7570.570600000001,4.792899410688278e-11,0.999999999952071,0.05849059452252556,0.06944444444444445,0.01095384992191889,14096.840234819392,21579.19491327034,1078.9597456635172
1.0,405.0,586.0,1325.9558,2.798690168503981e-10,0.999999999720131,0.051795244300957166,0.07407407407407407,0.022278829773116904,17896.02262378111,23094.338318279002,1154.71691591395
2.0,868.0,907.0,3432.4836,4.7878367936959876e-11,0.9999999999521216,0.05837547871831548,0.06912442396313365,0.010748945244818169,6391.878535893897,9758.885534305362,487.94427671526813
1.0,600.0,771.0,1839.7257,2.449147551430997e-10,0.9999999997550852,0.046742472983324394,0.05,0.0032575270166756085,24826.155945690152,27765.84340332706,1388.2921701663531
1.0,443.0,597.0,1213.2458,2.300954982104031e-10,0.9999999997699045,0.05146445890917726,0.06772009029345372,0.016255631384276457,16375.701315132303,20940.84665413421,1047.0423327067106
1.0,436.0,585.0,2061.7974,2.2234147856181607e-10,0.9999999997776585,0.0518255266803463,0.06880733944954129,0.01698181276919499,27821.63405373616,35932.95601589033,1796.6478007945168
1.0,475.0,606.0,1953.3969,1.9027468489696275e-10,0.9999999998097253,0.051196942586060244,0.06315789473684211,0.011960952150781863,26359.442677476865,33459.656714116485,1672.9828357058243
1.0,467.0,598.0,624.314,1.9079293700485778e-10,0.9999999998092071,0.05143459689719555,0.06423982869379015,0.012805231796594596,8431.725049664297,10773.406027525445,538.6703013762723
1.0,471.0,598.0,1268.4958,1.84166681904685e-10,0.9999999998158333,0.05143459689753635,0.06369426751592357,0.012259670618387217,17120.9568585876,21875.834273897766,1093.7917136948884
1.0,628.0,788.0,624.314,2.2536372767945068e-10,0.9999999997746363,0.04632718168622738,0.04777070063694268,0.001443518950715296,8431.725049664297,9315.991819501676,465.79959097508385
1.0,267.0,339.0,5.514,1.0702239094939614e-10,0.9999999998929776,0.060531483122657714,0.11235955056179775,0.051828067439140035,84.86296296495236,137.82278429378883,6.891139214689442
2.0,866.0,906.0,5981.563899999999,4.917422025130236e-11,0.9999999999508258,0.05840421516832046,0.06928406466512702,0.010879849496806558,11138.169776021401,17016.51810067115,850.8259050335575
2.0,874.0,908.0,3012.4013,4.1495473723784926e-11,0.9999999999585045,0.05834677053291943,0.06864988558352403,0.010303115050604598,5609.701159754504,8559.067819837817,427.9533909918909
1.0,449.0,583.0,1215.4558,1.9681234419977045e-10,0.9999999998031877,0.0518861977874062,0.06681514476614699,0.014928946978740788,16405.511536870516,21223.822639945934,1061.1911319972967
2.0,559.0,762.0,6601.3529,3.200426590410643e-10,0.9999999996799573,0.06286016915902669,0.1073345259391771,0.04447435678015041,12292.19348466149,20741.33004083239,1037.0665020416195
1.0,871.0,910.0,5132.2388,4.737543690680468e-11,0.9999999999526246,0.04355038518262678,0.034443168771526984,-0.009107216411099794,69238.16752350355,70385.51845185501,3519.2759225927507
2.0,359.0,597.0,9465.7615,4.2384651344207214e-10,0.9999999995761535,0.06888192639741421,0.1671309192200557,0.0982489928226415,17625.61410947503,33784.554764366316,1689.2277382183158
1.0,806.0,866.0,7657.5507,7.512013233679227e-11,0.9999999999248799,0.04451262704236587,0.03722084367245657,-0.007291783369909294,103301.56467153311,108130.1245827144,5406.506229135721
2.0,552.0,737.0,7973.6801,2.873328242003481e-10,0.9999999997126672,0.06370397112088357,0.10869565217391304,0.044991681053029475,14847.414898419505,25515.64400096945,1275.7822000484725
2.0,348.0,547.0,6596.297500000001,3.411324556168438e-10,0.9999999996588675,0.07094128906495735,0.1724137931034483,0.10147250403849094,12282.780520803373,24555.225877458408,1227.7612938729205
2.0,404.0,562.0,10557.1922,2.528284248626278e-10,0.9999999997471716,0.07031066576824312,0.1485148514851485,0.07820418571690539,19657.816849661845,38798.894959685626,1939.9447479842813
1.0,828.0,860.0,7753.6857,3.9139580465530344e-11,0.9999999999608604,0.044647146321257415,0.036231884057971016,-0.0084152622632864,104598.30931714532,109932.40068875883,5496.620034437942
1.0,831.0,863.0,10245.2064,3.910893831005069e-11,0.9999999999608911,0.04457978520503446,0.036101083032490974,-0.008478702172543484,138205.90412816117,144959.3153527553,7247.965767637766
1.0,811.0,858.0,5120.5038,5.828848514966012e-11,0.9999999999417115,0.04469216693886732,0.036991368680641186,-0.007700798258226137,69079.87659495247,72701.14859598591,3635.0574297992957
2.0,479.0,558.0,8082.6551,1.129618620865358e-10,0.9999999998870381,0.07047773313358571,0.12526096033402923,0.05478322720044351,15050.322232446171,29806.18750660702,1490.309375330351
2.0,505.0,577.0,8056.8534,1.0133338612661191e-10,0.9999999998986666,0.06969115537576148,0.1188118811881188,0.049120725812357324,15002.28044157344,29238.059402599363,1461.9029701299683
2.0,512.0,562.0,6789.8217,6.860778611894602e-11,0.9999999999313922,0.07031066578119592,0.1171875,0.04687683421880408,12643.115271816388,24953.88506695461,1247.6942533477304
2.0,688.0,866.0,10605.3924,2.612228211518186e-10,0.9999999997387772,0.05957733870518719,0.0872093023255814,0.02763196362039421,19747.563801545784,30983.676084097402,1549.1838042048703
2.0,550.0,755.0,6571.4349999999995,3.2497959878696747e-10,0.9999999996750204,0.06309417209189971,0.10909090909090909,0.04599673699900937,12236.487484857164,20752.715556513085,1037.6357778256543
2.0,562.0,755.0,7850.9367,3.009641424966958e-10,0.9999999996990359,0.063094172093415,0.10676156583629892,0.04366739374288392,14618.871323623738,24793.167057483086,1239.6583528741544
1.0,41.0,105.0,120.2352,1.022912865522585e-10,0.9999999998977087,0.07204340224437056,0.7317073170731707,0.6596639148288002,1632.3129222743464,3510.7483765638294,175.53741882819148
1.0,276.0,331.0,120.2352,8.02946598099652e-11,0.9999999999197053,0.06086398032680645,0.10869565217391304,0.04783167184710659,1632.3129222743464,2673.361544324128,133.6680772162064
2.0,689.0,856.0,9336.69205,2.4253998809342647e-10,0.99999999975746,0.059878020410690305,0.08708272859216255,0.027204708181472248,17385.29166851345,27462.545261891788,1373.1272630945896
1.0,120.0,234.0,537.3396,1.8592682948792572e-10,0.9999999998140732,0.06520690197717349,0.25,0.1847930980228265,7258.545796475185,13243.673952049616,662.1836976024808
2.0,568.0,758.0,7909.2033,2.947380117745979e-10,0.999999999705262,0.06299367213210248,0.1056338028169014,0.042640130684798924,14727.361532100895,24922.647986339995,1246.132399317
2.0,555.0,758.0,7905.4628999999995,3.2054581211582445e-10,0.9999999996794542,0.06299367213047659,0.10810810810810811,0.045114435977631526,14720.397048575376,24910.862204836514,1245.5431102418258
2.0,557.0,740.0,10590.81745,2.831253009816237e-10,0.9999999997168747,0.06360152070423522,0.10771992818671455,0.04411840748247933,19720.425795139985,33815.081901396996,1690.7540950698499
2.0,720.0,881.0,5292.47495,2.3008861482765042e-10,0.9999999997699114,0.05913193592429424,0.08333333333333334,0.0242013974090391,9855.11217793253,15307.662526206854,765.3831263103427
1.0,201.0,248.0,36.023,6.981792921578744e-11,0.9999999999301821,0.06454220797572895,0.14925373134328357,0.08471152336755462,496.3923996215625,891.0321074327005,44.55160537163503
2.0,395.0,478.0,5700.2088,1.2262058035616974e-10,0.9999999998773794,0.07399412802262549,0.1518987341772152,0.0779046061545897,10614.297206571473,22557.396065313016,1127.869803265651
2.0,415.0,461.0,4750.16855,6.475575631270658e-11,0.9999999999352442,0.07478705110250282,0.14457831325301207,0.06979126215050925,8845.358143983469,19094.64515756021,954.7322578780106
2.0,431.0,476.0,4735.2344,6.296207999412218e-11,0.9999999999370379,0.0740865393166304,0.13921113689095127,0.06512459757432087,8817.551320744613,18773.274622047153,938.6637311023577
1.0,119.0,185.0,55.239,1.0272782624554111e-10,0.9999999998972722,0.06764517780916275,0.25210084033613445,0.1844556625269717,755.5929520747212,1462.9091575745097,73.14545787872548
1.0,1.0,251.0,27.614,4.92641261118365e-10,0.9999999995073587,0.0644015327229979,30.0,29.935598467277003,382.96518034707185,685.0512165531734,34.25256082765867
1.0,292.0,347.0,55.239,7.987788208652091e-11,0.9999999999201221,0.06020259901828099,0.10273972602739725,0.042537127009116264,755.5929520747212,1216.9415576429828,60.847077882149144
1.0,250.0,342.0,60.2888,1.4001066972468834e-10,0.9999999998599893,0.06040773134513123,0.12,0.05959226865486877,823.7086343071297,1333.5675814331355,66.67837907165678
2.0,417.0,472.0,5156.9964,7.81630316026849e-11,0.999999999921837,0.07427205610360987,0.14388489208633093,0.06961283598272106,9602.856234841927,20520.383242413216,1026.019162120661
1.0,23.0,286.0,55.239,5.185447626843143e-10,0.9999999994814552,0.06280450882464766,1.3043478260869565,1.241543317262309,755.5929520747212,1299.1941078649234,64.95970539324617
2.0,418.0,474.0,3060.9992,7.96480659204235e-11,0.9999999999203519,0.0741791817185991,0.14354066985645933,0.06936148813786024,5700.188614017358,12158.417007305377,607.9208503652688
2.0,425.0,478.0,7106.3104,7.496114839966594e-11,0.9999999999250389,0.07399412802615203,0.1411764705882353,0.06718234256208326,13232.405277474249,28121.37262428811,1406.0686312144055
1.0,10.0,172.0,55.239,2.9074764817949017e-10,0.9999999997092524,0.06832298057097083,3.0,2.931677019429029,755.5929520747212,1487.0279514159108,74.35139757079554
1.0,124.0,185.0,130.3458,9.430567438073467e-11,0.9999999999056943,0.06764517780973232,0.24193548387096775,0.1742903060612354,1768.6926634084484,3424.379075270801,171.21895376354007
2.0,427.0,461.0,6145.2145,4.704747702533041e-11,0.9999999999529525,0.07478705110382705,0.1405152224824356,0.06572817137860854,11442.881012156886,24701.96785601203,1235.0983928006017
2.0,402.0,462.0,3403.7205000000004,8.616662938720765e-11,0.9999999999138334,0.07473993844206962,0.14925373134328357,0.07451379290121395,6338.322730072907,13669.972794776542,683.4986397388271
1.0,343.0,464.0,7657.5507,1.825815054701252e-10,0.9999999998174185,0.05577094876091256,0.08746355685131195,0.031692608090399386,103301.56467153311,148359.70757773827,7417.985378886914
1.0,221.0,363.0,60.2888,2.2831714296955852e-10,0.9999999997716829,0.05955543704795884,0.13574660633484165,0.0761911692868828,823.7086343071297,1304.9767227797502,65.24883613898751
1.0,77.0,347.0,212.0607,5.204414676995839e-10,0.9999999994795585,0.060202598991758054,0.38961038961038963,0.32940779061863157,2870.9276354970525,4623.853518277941,231.19267591389703
1.0,271.0,365.0,390.9932,1.4224377231641938e-10,0.9999999998577562,0.05947551879782456,0.11070110701107011,0.05122558821324555,5284.510215213166,8355.030330615848,417.7515165307924
1.0,36.0,315.0,27.614,5.545455206146244e-10,0.9999999994454545,0.06154005479694275,0.8333333333333333,0.7717932785363905,382.96518034707185,637.9841300966862,31.89920650483431
1.0,266.0,358.0,38.664,1.3922019093115523e-10,0.9999999998607798,0.05975617549924493,0.11278195488721804,0.05302577938797311,532.0162890381316,847.1818828087155,42.35909414043578
1.0,103.0,138.0,64.0458,5.3089532769945436e-11,0.9999999999469105,0.07016164220384058,0.2912621359223301,0.2211004937184895,874.3860112620899,1798.3604304107375,89.91802152053688
1.0,107.0,169.0,27.614,9.653100541129334e-11,0.999999999903469,0.06848133004496805,0.2803738317757009,0.21189250173073287,382.96518034707185,756.5646049214656,37.82823024607328
1.0,374.0,486.0,2535.964,1.6596124474688168e-10,0.9999999998340388,0.05500952754929112,0.08021390374331551,0.025204376194024387,34217.566853217635,48161.98914920949,2408.0994574604747
1.0,369.0,481.0,2535.964,1.6624901455486452e-10,0.999999999833751,0.055180746501088986,0.08130081300813008,0.026120066507041094,34217.566853217635,48381.404736158205,2419.0702368079105
1.0,392.0,486.0,5076.9888,1.3646439533943067e-10,0.9999999998635356,0.0550095275509138,0.07653061224489795,0.021521084693984144,68492.91198004826,96405.30253808454,4820.265126904227
1.0,12.0,211.0,38.664,3.7052583223839974e-10,0.9999999996294742,0.06632913245364033,2.5,2.43367086754636,532.0162890381316,997.6771286941181,49.883856434705905
1.0,109.0,284.0,131.4508,3.0395574945885073e-10,0.9999999996960443,0.06289363061324448,0.27522935779816515,0.21233572718492066,1783.5977742775544,3073.5943831077457,153.6797191553873
1.0,78.0,313.0,103.6602,4.3827652618233515e-10,0.9999999995617235,0.061625621651434107,0.3846153846153846,0.3229897629639505,1408.736259237757,2351.872311635971,117.59361558179856
1.0,145.0,217.0,64.0458,1.116799985823036e-10,0.99999999988832,0.06603266928984095,0.20689655172413793,0.14086388243429698,874.3860112620899,1627.9111981287451,81.39555990643726
1.0,339.0,458.0,5149.2558,1.7952661579556661e-10,0.9999999998204734,0.05598228122566314,0.08849557522123894,0.032513293995575794,69467.70623088778,100325.27659155888,5016.263829577944
1.0,373.0,471.0,2535.964,1.4364176514902738e-10,0.9999999998563582,0.055526401983089974,0.08042895442359249,0.024902552440502518,34217.566853217635,48826.28873186553,2441.3144365932762
